2023-11-14T00:00:00.000Z,541
2023-11-14T01:00:00.000Z,559
2023-11-14T02:00:00.000Z,559
2023-11-14T03:00:00.000Z,546
2023-11-14T04:00:00.000Z,530
2023-11-14T05:00:00.000Z,495
2023-11-14T06:00:00.000Z,453
2023-11-14T07:00:00.000Z,452
2023-11-14T08:00:00.000Z,455
2023-11-14T09:00:00.000Z,471
2023-11-14T10:00:00.000Z,468
2023-11-14T11:00:00.000Z,477
2023-11-14T12:00:00.000Z,473
2023-11-14T13:00:00.000Z,465
2023-11-14T14:00:00.000Z,462
2023-11-14T15:00:00.000Z,443
2023-11-14T16:00:00.000Z,437
2023-11-14T17:00:00.000Z,442
2023-11-14T18:00:00.000Z,440
2023-11-14T19:00:00.000Z,449
2023-11-14T20:00:00.000Z,462
2023-11-14T21:00:00.000Z,461
2023-11-14T22:00:00.000Z,525
2023-11-14T23:00:00.000Z,553
