2023-11-14T00:00:00.000Z,369
2023-11-14T01:00:00.000Z,376
2023-11-14T02:00:00.000Z,370
2023-11-14T03:00:00.000Z,370
2023-11-14T04:00:00.000Z,370
2023-11-14T05:00:00.000Z,378
2023-11-14T06:00:00.000Z,384
2023-11-14T07:00:00.000Z,386
2023-11-14T08:00:00.000Z,389
2023-11-14T09:00:00.000Z,397
2023-11-14T10:00:00.000Z,402
2023-11-14T11:00:00.000Z,402
2023-11-14T12:00:00.000Z,393
2023-11-14T13:00:00.000Z,377
2023-11-14T14:00:00.000Z,364
2023-11-14T15:00:00.000Z,300
2023-11-14T16:00:00.000Z,230
2023-11-14T17:00:00.000Z,225
2023-11-14T18:00:00.000Z,229
2023-11-14T19:00:00.000Z,233
2023-11-14T20:00:00.000Z,227
2023-11-14T21:00:00.000Z,224
2023-11-14T22:00:00.000Z,229
2023-11-14T23:00:00.000Z,265
