2023-11-14T00:00:00.000Z,449
2023-11-14T01:00:00.000Z,441
2023-11-14T02:00:00.000Z,424
2023-11-14T03:00:00.000Z,407
2023-11-14T04:00:00.000Z,391
2023-11-14T05:00:00.000Z,375
2023-11-14T06:00:00.000Z,364
2023-11-14T07:00:00.000Z,360
2023-11-14T08:00:00.000Z,362
2023-11-14T09:00:00.000Z,369
2023-11-14T10:00:00.000Z,380
2023-11-14T11:00:00.000Z,395
2023-11-14T12:00:00.000Z,406
2023-11-14T13:00:00.000Z,382
2023-11-14T14:00:00.000Z,361
2023-11-14T15:00:00.000Z,361
2023-11-14T16:00:00.000Z,369
2023-11-14T17:00:00.000Z,377
2023-11-14T18:00:00.000Z,383
2023-11-14T19:00:00.000Z,386
2023-11-14T20:00:00.000Z,388
2023-11-14T21:00:00.000Z,390
2023-11-14T22:00:00.000Z,395
2023-11-14T23:00:00.000Z,413
