2023-11-14T00:00:00.000Z,399
2023-11-14T01:00:00.000Z,358
2023-11-14T02:00:00.000Z,331
2023-11-14T03:00:00.000Z,318
2023-11-14T04:00:00.000Z,304
2023-11-14T05:00:00.000Z,287
2023-11-14T06:00:00.000Z,285
2023-11-14T07:00:00.000Z,283
2023-11-14T08:00:00.000Z,290
2023-11-14T09:00:00.000Z,299
2023-11-14T10:00:00.000Z,308
2023-11-14T11:00:00.000Z,316
2023-11-14T12:00:00.000Z,331
2023-11-14T13:00:00.000Z,334
2023-11-14T14:00:00.000Z,322
2023-11-14T15:00:00.000Z,354
2023-11-14T16:00:00.000Z,334
2023-11-14T17:00:00.000Z,294
2023-11-14T18:00:00.000Z,275
2023-11-14T19:00:00.000Z,267
2023-11-14T20:00:00.000Z,262
2023-11-14T21:00:00.000Z,260
2023-11-14T22:00:00.000Z,260
2023-11-14T23:00:00.000Z,273
