2023-11-14T00:00:00.000Z,355
2023-11-14T01:00:00.000Z,368
2023-11-14T02:00:00.000Z,356
2023-11-14T03:00:00.000Z,326
2023-11-14T04:00:00.000Z,326
2023-11-14T05:00:00.000Z,352
2023-11-14T06:00:00.000Z,365
2023-11-14T07:00:00.000Z,340
2023-11-14T08:00:00.000Z,328
2023-11-14T09:00:00.000Z,324
2023-11-14T10:00:00.000Z,309
2023-11-14T11:00:00.000Z,261
2023-11-14T12:00:00.000Z,254
2023-11-14T13:00:00.000Z,285
2023-11-14T14:00:00.000Z,316
2023-11-14T15:00:00.000Z,372
2023-11-14T16:00:00.000Z,412
2023-11-14T17:00:00.000Z,381
2023-11-14T18:00:00.000Z,359
2023-11-14T19:00:00.000Z,352
2023-11-14T20:00:00.000Z,345
2023-11-14T21:00:00.000Z,355
2023-11-14T22:00:00.000Z,397
2023-11-14T23:00:00.000Z,389
