2023-11-14T00:00:00.000Z,543
2023-11-14T01:00:00.000Z,538
2023-11-14T02:00:00.000Z,531
2023-11-14T03:00:00.000Z,521
2023-11-14T04:00:00.000Z,516
2023-11-14T05:00:00.000Z,514
2023-11-14T06:00:00.000Z,528
2023-11-14T07:00:00.000Z,512
2023-11-14T08:00:00.000Z,518
2023-11-14T09:00:00.000Z,526
2023-11-14T10:00:00.000Z,549
2023-11-14T11:00:00.000Z,554
2023-11-14T12:00:00.000Z,597
2023-11-14T13:00:00.000Z,592
2023-11-14T14:00:00.000Z,608
2023-11-14T15:00:00.000Z,624
2023-11-14T16:00:00.000Z,632
2023-11-14T17:00:00.000Z,624
2023-11-14T18:00:00.000Z,608
2023-11-14T19:00:00.000Z,588
2023-11-14T20:00:00.000Z,589
2023-11-14T21:00:00.000Z,548
2023-11-14T22:00:00.000Z,566
2023-11-14T23:00:00.000Z,535
