2023-11-14T00:00:00.000Z,535
2023-11-14T01:00:00.000Z,551
2023-11-14T02:00:00.000Z,556
2023-11-14T03:00:00.000Z,560
2023-11-14T04:00:00.000Z,554
2023-11-14T05:00:00.000Z,546
2023-11-14T06:00:00.000Z,515
2023-11-14T07:00:00.000Z,500
2023-11-14T08:00:00.000Z,498
2023-11-14T09:00:00.000Z,501
2023-11-14T10:00:00.000Z,525
2023-11-14T11:00:00.000Z,521
2023-11-14T12:00:00.000Z,508
2023-11-14T13:00:00.000Z,501
2023-11-14T14:00:00.000Z,484
2023-11-14T15:00:00.000Z,461
2023-11-14T16:00:00.000Z,456
2023-11-14T17:00:00.000Z,459
2023-11-14T18:00:00.000Z,469
2023-11-14T19:00:00.000Z,470
2023-11-14T20:00:00.000Z,470
2023-11-14T21:00:00.000Z,483
2023-11-14T22:00:00.000Z,497
2023-11-14T23:00:00.000Z,513
