2023-11-14T00:00:00.000Z,310
2023-11-14T01:00:00.000Z,330
2023-11-14T02:00:00.000Z,332
2023-11-14T03:00:00.000Z,331
2023-11-14T04:00:00.000Z,327
2023-11-14T05:00:00.000Z,324
2023-11-14T06:00:00.000Z,316
2023-11-14T07:00:00.000Z,307
2023-11-14T08:00:00.000Z,299
2023-11-14T09:00:00.000Z,296
2023-11-14T10:00:00.000Z,294
2023-11-14T11:00:00.000Z,295
2023-11-14T12:00:00.000Z,299
2023-11-14T13:00:00.000Z,295
2023-11-14T14:00:00.000Z,283
2023-11-14T15:00:00.000Z,268
2023-11-14T16:00:00.000Z,260
2023-11-14T17:00:00.000Z,258
2023-11-14T18:00:00.000Z,262
2023-11-14T19:00:00.000Z,268
2023-11-14T20:00:00.000Z,274
2023-11-14T21:00:00.000Z,281
2023-11-14T22:00:00.000Z,286
2023-11-14T23:00:00.000Z,294
