2023-11-14T00:00:00.000Z,191
2023-11-14T01:00:00.000Z,188
2023-11-14T02:00:00.000Z,142
2023-11-14T03:00:00.000Z,171
2023-11-14T04:00:00.000Z,175
2023-11-14T05:00:00.000Z,121
2023-11-14T06:00:00.000Z,137
2023-11-14T07:00:00.000Z,171
2023-11-14T08:00:00.000Z,254
2023-11-14T09:00:00.000Z,315
2023-11-14T10:00:00.000Z,295
2023-11-14T11:00:00.000Z,274
2023-11-14T12:00:00.000Z,263
2023-11-14T13:00:00.000Z,286
2023-11-14T14:00:00.000Z,350
2023-11-14T15:00:00.000Z,405
2023-11-14T16:00:00.000Z,438
2023-11-14T17:00:00.000Z,464
2023-11-14T18:00:00.000Z,438
2023-11-14T19:00:00.000Z,415
2023-11-14T20:00:00.000Z,373
2023-11-14T21:00:00.000Z,317
2023-11-14T22:00:00.000Z,339
2023-11-14T23:00:00.000Z,240
