2023-11-14T00:00:00.000Z,613
2023-11-14T01:00:00.000Z,666
2023-11-14T02:00:00.000Z,666
2023-11-14T03:00:00.000Z,666
2023-11-14T04:00:00.000Z,666
2023-11-14T05:00:00.000Z,666
2023-11-14T06:00:00.000Z,666
2023-11-14T07:00:00.000Z,666
2023-11-14T08:00:00.000Z,666
2023-11-14T09:00:00.000Z,666
2023-11-14T10:00:00.000Z,666
2023-11-14T11:00:00.000Z,666
2023-11-14T12:00:00.000Z,666
2023-11-14T13:00:00.000Z,612
2023-11-14T14:00:00.000Z,549
2023-11-14T15:00:00.000Z,511
2023-11-14T16:00:00.000Z,503
2023-11-14T17:00:00.000Z,508
2023-11-14T18:00:00.000Z,518
2023-11-14T19:00:00.000Z,529
2023-11-14T20:00:00.000Z,541
2023-11-14T21:00:00.000Z,550
2023-11-14T22:00:00.000Z,560
2023-11-14T23:00:00.000Z,578
