2023-11-14T00:00:00.000Z,339
2023-11-14T01:00:00.000Z,317
2023-11-14T02:00:00.000Z,297
2023-11-14T03:00:00.000Z,262
2023-11-14T04:00:00.000Z,266
2023-11-14T05:00:00.000Z,288
2023-11-14T06:00:00.000Z,338
2023-11-14T07:00:00.000Z,370
2023-11-14T08:00:00.000Z,403
2023-11-14T09:00:00.000Z,449
2023-11-14T10:00:00.000Z,494
2023-11-14T11:00:00.000Z,520
2023-11-14T12:00:00.000Z,516
2023-11-14T13:00:00.000Z,526
2023-11-14T14:00:00.000Z,526
2023-11-14T15:00:00.000Z,550
2023-11-14T16:00:00.000Z,552
2023-11-14T17:00:00.000Z,561
2023-11-14T18:00:00.000Z,559
2023-11-14T19:00:00.000Z,571
2023-11-14T20:00:00.000Z,554
2023-11-14T21:00:00.000Z,540
2023-11-14T22:00:00.000Z,513
2023-11-14T23:00:00.000Z,432
