2023-11-14T00:00:00.000Z,110
2023-11-14T01:00:00.000Z,106
2023-11-14T02:00:00.000Z,108
2023-11-14T03:00:00.000Z,110
2023-11-14T04:00:00.000Z,109
2023-11-14T05:00:00.000Z,117
2023-11-14T06:00:00.000Z,117
2023-11-14T07:00:00.000Z,110
2023-11-14T08:00:00.000Z,120
2023-11-14T09:00:00.000Z,117
2023-11-14T10:00:00.000Z,114
2023-11-14T11:00:00.000Z,123
2023-11-14T12:00:00.000Z,122
2023-11-14T13:00:00.000Z,126
2023-11-14T14:00:00.000Z,127
2023-11-14T15:00:00.000Z,147
2023-11-14T16:00:00.000Z,146
2023-11-14T17:00:00.000Z,148
2023-11-14T18:00:00.000Z,156
2023-11-14T19:00:00.000Z,169
2023-11-14T20:00:00.000Z,154
2023-11-14T21:00:00.000Z,153
2023-11-14T22:00:00.000Z,174
2023-11-14T23:00:00.000Z,189
