2023-11-14T00:00:00.000Z,626
2023-11-14T01:00:00.000Z,633
2023-11-14T02:00:00.000Z,554
2023-11-14T03:00:00.000Z,542
2023-11-14T04:00:00.000Z,546
2023-11-14T05:00:00.000Z,542
2023-11-14T06:00:00.000Z,512
2023-11-14T07:00:00.000Z,507
2023-11-14T08:00:00.000Z,506
2023-11-14T09:00:00.000Z,491
2023-11-14T10:00:00.000Z,490
2023-11-14T11:00:00.000Z,512
2023-11-14T12:00:00.000Z,606
2023-11-14T13:00:00.000Z,612
2023-11-14T14:00:00.000Z,605
2023-11-14T15:00:00.000Z,592
2023-11-14T16:00:00.000Z,593
2023-11-14T17:00:00.000Z,587
2023-11-14T18:00:00.000Z,623
2023-11-14T19:00:00.000Z,619
2023-11-14T20:00:00.000Z,616
2023-11-14T21:00:00.000Z,615
2023-11-14T22:00:00.000Z,615
2023-11-14T23:00:00.000Z,621
