2023-11-14T00:00:00.000Z,508
2023-11-14T01:00:00.000Z,512
2023-11-14T02:00:00.000Z,513
2023-11-14T03:00:00.000Z,518
2023-11-14T04:00:00.000Z,534
2023-11-14T05:00:00.000Z,545
2023-11-14T06:00:00.000Z,506
2023-11-14T07:00:00.000Z,475
2023-11-14T08:00:00.000Z,436
2023-11-14T09:00:00.000Z,415
2023-11-14T10:00:00.000Z,434
2023-11-14T11:00:00.000Z,477
2023-11-14T12:00:00.000Z,475
2023-11-14T13:00:00.000Z,424
2023-11-14T14:00:00.000Z,486
2023-11-14T15:00:00.000Z,538
2023-11-14T16:00:00.000Z,537
2023-11-14T17:00:00.000Z,506
2023-11-14T18:00:00.000Z,475
2023-11-14T19:00:00.000Z,465
2023-11-14T20:00:00.000Z,472
2023-11-14T21:00:00.000Z,470
2023-11-14T22:00:00.000Z,458
2023-11-14T23:00:00.000Z,451
