2023-11-14T00:00:00.000Z,470
2023-11-14T01:00:00.000Z,472
2023-11-14T02:00:00.000Z,472
2023-11-14T03:00:00.000Z,466
2023-11-14T04:00:00.000Z,459
2023-11-14T05:00:00.000Z,453
2023-11-14T06:00:00.000Z,449
2023-11-14T07:00:00.000Z,447
2023-11-14T08:00:00.000Z,446
2023-11-14T09:00:00.000Z,447
2023-11-14T10:00:00.000Z,451
2023-11-14T11:00:00.000Z,456
2023-11-14T12:00:00.000Z,441
2023-11-14T13:00:00.000Z,429
2023-11-14T14:00:00.000Z,426
2023-11-14T15:00:00.000Z,429
2023-11-14T16:00:00.000Z,432
2023-11-14T17:00:00.000Z,436
2023-11-14T18:00:00.000Z,439
2023-11-14T19:00:00.000Z,438
2023-11-14T20:00:00.000Z,439
2023-11-14T21:00:00.000Z,444
2023-11-14T22:00:00.000Z,453
2023-11-14T23:00:00.000Z,468
